Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,HyLeak
50,25,0.438187874219779,0.515110951142856,0.4295357119631949,0.5051725247080963,0.4362981856006757,0.5103606750708455,0.4362452046675876,0.5103076941377576,0.5151110227988598,0.4379681656560026,0.44327825447413,0.3579782372970837
5,26,0.4084366152498379,0.9917699485831712,0.3737042459324894,0.9127578087581368,0.7121347428544721,0.8294166716331195,0.702843804551728,0.8071308043781563,0.9927946384817918,0.3927946384817918,0.44327825447413,0.3781269654428432
10,26,0.3437328186518472,0.6364157454811153,0.2988448595706037,0.5689331127003462,0.6364183059181943,0.6882498999551685,0.5431365494200667,0.5861388921972632,0.6754511194818682,0.3325939766247253,0.44327825447413,0.3641136417250223
20,26,0.4306228967178345,0.6008356626752813,0.4041649298939537,0.5661482330563923,0.5522956126619266,0.610852591738353,0.5310396519497067,0.5867215743046378,0.6008466960120824,0.429418124583511,0.44327825447413,0.3713836287517536
50,26,0.45429650893233,0.531219585855407,0.4692868809128612,0.509663667766341,0.5369915522718915,0.5372699220639785,0.5204779842191869,0.5211889526327732,0.5312237191302396,0.4540808619873824,0.44327825447413,0.3464329955216811
5,27,0.3611241539853176,0.6401939214271781,0.2899997896680019,0.6416644695928717,0.4990743679222827,0.6122219325262442,0.3788258930083906,0.490402499017994,0.6555586638830118,0.3127015210258689,0.44327825447413,0.3699199029917104
10,27,0.2913764355882731,0.5355624820999009,0.2237354416361007,0.4480500322825263,0.4965975218197514,0.5390314104022461,0.4549880380913907,0.4932695200474574,0.5698247201847217,0.2698247201847217,0.44327825447413,0.3713087712185357
20,27,0.3299280685504962,0.5008141444998633,0.317567535432359,0.4208854750397158,0.5395160743622279,0.5486476681910626,0.4793705321201553,0.4875879770695365,0.5088493123821993,0.3159921695250565,0.44327825447413,0.3825801371841828
50,27,0.4544970029563685,0.5092637372362874,0.4214256964861972,0.4636798076646951,0.4283499173629361,0.4973661570192229,0.4276432092761052,0.4966758965156128,0.5102157270180121,0.433072869875155,0.44327825447413,0.3546855048691677
5,28,0.6837501470188934,1.0587501470188934,0.3658579709589614,0.5373407269476308,0.8909231011639954,1.107741792692421,0.9420468442856804,1.1596383792331697,1.1696650243723612,0.5696650243723612,0.44327825447413,0.3933932000330682
10,28,0.6545318165705629,0.923762585801332,0.5368071543134583,0.8263738888426637,0.6086173510836532,0.7338562820196082,0.6430770531560034,0.7683390997812154,0.934753424855082,0.6347534248550819,0.44327825447413,0.385370624684602
20,28,0.6211705805234485,0.7650061969618047,0.5744889547203104,0.66854841895441,0.694025114827866,0.7367295306028486,0.7150770339988928,0.7573319902521191,0.7654669992642607,0.6154669992642606,0.44327825447413,0.3751504947114124
50,28,0.5157435207173351,0.5703993911626792,0.4800030169979928,0.532553908284836,0.5368348976123568,0.5594926038010267,0.5309039851316125,0.5538244089876018,0.5632673310345133,0.4861244738916562,0.44327825447413,0.3517459985382427
5,29,0.4614633939223347,0.9614633939223348,0.3663640834588141,0.928585581523908,0.7194321296763831,0.9215826922836026,0.5110406669407798,0.6922048215393686,0.9614662678637051,0.4471805535779909,0.44327825447413,0.3682348200008488
10,29,0.3493935195987996,0.5993935195987997,0.2731902641640413,0.3621534848373994,0.5602320188029322,0.6481373056212978,0.433747282854157,0.51860275320446,0.6204236797340141,0.3204236797340141,0.44327825447413,0.3782346605110857
20,29,0.3841793101953961,0.5666117426278287,0.3629504585619754,0.4831569070379467,0.4335616717434981,0.5887564587440096,0.4135177112616292,0.5703886726834726,0.5735519821808941,0.3806948393237512,0.44327825447413,0.3772665140864357
50,29,0.3598823667126662,0.4346746104799793,0.3251964708644215,0.3661396539999542,0.4264343488754812,0.438963186100997,0.4200393747054667,0.4325683770256523,0.437319169550888,0.3601763124080309,0.44327825447413,0.361228184139389
